team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
BUF,2017,1,offensive_epa_per_play,0.009387,0.010099,-0.000712,-1.467180,-0.004083,0.002660,-0.008941,0.007518,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2017,1,point_diff_per_game,-0.755933,3.036106,-3.792039,-2.028794,-5.928209,-1.655869,-9.005689,1.421610,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2017,1,win_pct,0.537192,0.557251,-0.020059,-1.340348,-0.047157,0.007039,-0.086195,0.046078,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2018,1,offensive_epa_per_play,-0.010180,-0.010319,0.000139,0.381353,-0.003233,0.003511,-0.008090,0.008369,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2018,1,point_diff_per_game,-2.611677,0.146076,-2.757753,-1.084858,-4.893923,-0.621583,-7.971403,2.455896,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2018,1,win_pct,0.408998,0.428443,-0.019445,-1.249418,-0.046543,0.007653,-0.085582,0.046692,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2019,1,offensive_epa_per_play,0.030460,0.030243,0.000218,0.551364,-0.003154,0.003589,-0.008012,0.008447,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2019,1,point_diff_per_game,4.772408,5.887216,-1.114809,0.414566,-3.250979,1.021361,-6.328458,4.098841,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2019,1,win_pct,0.672544,0.684323,-0.011779,-0.113282,-0.038877,0.015319,-0.077916,0.054358,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2020,1,offensive_epa_per_play,0.043682,0.042327,0.001355,3.021987,-0.002017,0.004727,-0.006875,0.009584,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2020,1,point_diff_per_game,5.052253,7.597683,-2.545430,-0.891083,-4.681600,-0.409260,-7.759079,2.668220,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2020,1,win_pct,0.754225,0.760558,-0.006333,0.693850,-0.033431,0.020765,-0.072469,0.059804,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2021,1,offensive_epa_per_play,0.027061,0.026844,0.000217,0.550318,-0.003155,0.003589,-0.008012,0.008446,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2021,1,point_diff_per_game,3.876032,5.406210,-1.530178,0.035481,-3.666348,0.605992,-6.743828,3.683471,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2021,1,win_pct,0.661036,0.662885,-0.001849,1.358329,-0.028947,0.025249,-0.067986,0.064288,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2022,1,offensive_epa_per_play,0.036659,0.036109,0.000550,1.274024,-0.002822,0.003922,-0.007679,0.008780,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2022,1,point_diff_per_game,3.849391,6.717501,-2.868110,-1.185575,-5.004280,-0.731940,-8.081760,2.345539,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2022,1,win_pct,0.708689,0.721329,-0.012640,-0.240866,-0.039738,0.014458,-0.078777,0.053497,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2023,1,offensive_epa_per_play,0.027404,0.026844,0.000559,1.294005,-0.002812,0.003931,-0.007670,0.008789,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2023,1,point_diff_per_game,3.520099,5.406210,-1.886111,-0.289359,-4.022281,0.250059,-7.099761,3.327539,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2023,1,win_pct,0.646429,0.662885,-0.016456,-0.806354,-0.043553,0.010642,-0.082592,0.049681,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2024,1,offensive_epa_per_play,0.044922,0.044541,0.000380,0.904957,-0.002991,0.003752,-0.007849,0.008610,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2024,1,point_diff_per_game,6.293195,7.911036,-1.617840,-0.044523,-3.754011,0.518330,-6.831490,3.595809,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2024,1,win_pct,0.761079,0.774524,-0.013445,-0.360198,-0.040543,0.013653,-0.079582,0.052692,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2025,1,offensive_epa_per_play,0.035934,0.035693,0.000241,0.602761,-0.003131,0.003613,-0.007988,0.008471,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2025,1,point_diff_per_game,5.757919,6.658623,-0.900703,0.609968,-3.036873,1.235467,-6.114353,4.312946,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2025,1,win_pct,0.701054,0.718704,-0.017651,-0.983492,-0.044749,0.009447,-0.083788,0.048486,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2026,1,offensive_epa_per_play,0.032089,0.032069,0.000020,0.121906,-0.003352,0.003392,-0.008210,0.008249,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2026,1,point_diff_per_game,6.044650,6.145682,-0.101033,1.339783,-2.237203,2.035137,-5.314682,5.112617,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BUF,2026,1,win_pct,0.696407,0.695843,0.000564,1.716004,-0.026534,0.027662,-0.065572,0.066701,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
CAR,2017,1,offensive_epa_per_play,0.041120,0.040311,0.000809,1.836418,-0.002563,0.004181,-0.007420,0.009038,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
CAR,2017,1,point_diff_per_game,5.002156,7.312273,-2.310117,-0.676326,-4.446287,-0.173947,-7.523766,2.903533,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
