player,position,team,from_team,contract_aav,contract_total,contract_years,age,height,weight,experience,college,draft_year,draft_round,draft_pick,pfr_slug,source_url,import_method,imported_at
Jacob Hollister,TE,SEA,NE,645000,645000,1,,,,2,,,,,HollJa03,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jadeveon Clowney,DL,SEA,HOU,15967200,15967200,1,,,,5,,,,,ClowJa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jamar Taylor,CB,SEA,DEN,895000,895000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jason Myers,K,SEA,NYJ,3862500,15450000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jeremy Chinn,,SEA,KC,,,,,,,,,,,,ChinJe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
John Ursua,WR,SEA,JAX,650668,2602672,4,,,,0,,,,,UrsuJo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Khaleke Hudson,,SEA,PIT,,,,,,,,,,,,HudsKh00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
L.J. Collier,DL,SEA,KC,2709020,10836078,4,,,,0,,,,,CollLJ00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Marcus Martin,G,SEA,DAL,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Marquise Blair,DB,SEA,CAR,1559162,6236648,4,,,,0,,,,,BlaiMa01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Mike Iupati,G,SEA,ARI,2750000,2750000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Nick Bellore,FB,SEA,DET,1115000,2230000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Parry Nickerson,DB,SEA,NYJ,659370,2637480,4,,,,1,,,,,NickPa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Travis Homer,RB,SEA,MIN,665840,2663360,4,,,,0,,,,,HomeTr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Ugo Amadi,DB,SEA,NYG,,,,,,,0,,,,,AmadUg00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Ben Garland,C,SF,ATL,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
David Mayo,LB,SF,CAR,1250000,2500000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Dee Ford,DL,SF,KC,17000000,85000000,5,,,,5,,,,,FordDe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Dontae Johnson,CB,SF,LAC,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Dre Greenlaw,LB,SF,DEN,710428,2841712,4,,,,0,,,,,GreeDr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Emmanuel Sanders,WR,SF,DEN,,,,,,,9,,,,,SandEm00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Garrison Sanborn,LS,SF,TB,1030000,1030000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jason Verrett,CB,SF,LAC,3000000,3000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jon Condo,LS,SF,ATL,1030000,1030000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jordan Matthews,WR,SF,PHI,1800000,1800000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Justin Skule,,SF,CIN,674887,2699548,4,,,,,,,,,SkulJu00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Keith Ismael,,SF,DEN,,,,,,,,,,,,IsmaKe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Kwon Alexander,LB,SF,TB,13500000,54000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Levine Toilolo,TE,SF,DET,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Mitch Wishnowsky,P,SF,CIN,821018,3284072,4,,,,0,,,,,WishMi00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Sam Young,LT,SF,MIA,1030000,1030000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Tevin Coleman,RB,SF,ATL,4250000,8500000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Wesley Johnson,C,SF,MIA,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Andrew Adams,S,TB,DET,720000,720000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Blaine Gabbert,QB,TB,TEN,1600000,1600000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Bradley Pinion,P,TB,SF,2750000,11000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Breshad Perriman,WR,TB,CLE,4000000,4000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Chris Wilcox,,TB,PIT,,,,,,,,,,,,WilcCh00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Darian Stewart,FS,TB,DEN,930000,930000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jamel Dean,DB,TB,,889713,3558852,4,,,,0,,,,,DeanJa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jerald Hawkins,,TB,PIT,717622,2870488,4,,,,,,,,,HawkJe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Josh LeRibeus,C,TB,NO,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Kentrell Brice,S,TB,GB,1000000,1000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Kerwynn Williams,RB,TB,DET,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Mike Edwards,DB,TB,,874509,3498035,4,,,,0,,,,,EdwaMi01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Ndamukong Suh,DL,TB,LAR,9250000,9250000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Sam Acho,OLB,TB,BUF,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Scott Miller,WR,TB,PHI,661960,2647840,4,,,,0,,,,,MillSc01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Shaquil Barrett,ED,TB,DEN,4000000,4000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Adam Humphries,WR,TEN,TB,9000000,36000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Amani Hooker,DB,TEN,NYJ,814072,3256288,4,,,,0,,,,,HookAm00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Brent Urban,DL,TEN,BAL,1250000,1250000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Cameron Wake,DE,TEN,MIA,7666667,23000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Cody Parkey,K,TEN,CHI,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Cole McDonald,,TEN,CLE,,,,,,,,,,,,McDoCo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
D'Andre Walker,LB,TEN,NYJ,696942,2787768,4,,,,0,,,,,WalkDA02,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
David Long,LB,TEN,MIA,950348,3801391,4,,,,0,,,,,LongDa04,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jordan Williams,LB,TEN,NYG,570000,570000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Reggie Gilbert,,TEN,GB,570000,570000,1,,,,,,,,,GilbRe01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Rodger Saffold,G,TEN,LAR,11000000,44000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Ryan Hewitt,FB,TEN,IND,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Ryan Tannehill,QB,TEN,MIA,7000000,7000000,1,,,,7,,,,,TannRy00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Aaron Colvin,CB,WAS,HOU,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Bryce Love,RB,WAS,BUF,818583,3274332,4,,,,0,,,,,LoveBr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Case Keenum,,WAS,DEN,18000000,36000000,2,,,,,,,,,KeenCa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Corey Robinson,LT/T,WAS,JAX,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Ereck Flowers,G,WAS,JAX,3250000,3250000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
James Smith-Williams,,WAS,DEN,,,,,,,,,,,,SmitJa08,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jerome Cunningham,TE,WAS,DET,645000,645000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jon Bostic,LB,WAS,PIT,895000,895000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Montez Sweat,LB,WAS,IND,2910315,11641260,4,,,,0,,,,,SweaMo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Noah Spence,DE,WAS,TB,720000,720000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Wes Martin,,WAS,BUF,792702,3170808,4,,,,,,,,,MartWe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
